Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate,""
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3561,"",,"","",YX,20452,YX,N764YX,3561,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,855,0855,0.0,0.0,0.0,0,0800-0859,78.0,1013,1139,6.0,1049,1145,56.0,56.0,1.0,3,1000-1059,0.0,"",0.0,114.0,170.0,86.0,1.0,476.0,2,0.0,0.0,56.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3560,"",,"","",YX,20452,YX,N731YX,3560,15412,1541206,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1217,1205,-12.0,0.0,0.0,-1,1200-1259,111.0,1356,1410,15.0,1313,1425,72.0,72.0,1.0,4,1300-1359,0.0,"",0.0,116.0,200.0,74.0,1.0,475.0,2,0.0,0.0,72.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3558,"",,"","",YX,20452,YX,N765YX,3558,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,2129,2120,-9.0,0.0,0.0,-1,2100-2159,42.0,2202,2358,8.0,2359,0006,7.0,7.0,0.0,0,2300-2359,0.0,"",0.0,150.0,166.0,116.0,1.0,645.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3552,"",,"","",YX,20452,YX,N727YX,3552,13230,1323002,32070,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1716,1706,-10.0,0.0,0.0,-1,1700-1759,11.0,1717,1802,13.0,1825,1815,-10.0,0.0,0.0,-1,1800-1859,0.0,"",0.0,69.0,69.0,45.0,1.0,141.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3551,"",,"","",YX,20452,YX,N747YX,3551,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1025,1020,-5.0,0.0,0.0,-1,1000-1059,11.0,1031,1125,8.0,1148,1133,-15.0,0.0,0.0,-1,1100-1159,0.0,"",0.0,83.0,73.0,54.0,1.0,229.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3550,"",,"","",YX,20452,YX,N763YX,3550,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1145,1145,0.0,0.0,0.0,0,1100-1159,15.0,1200,1334,7.0,1400,1341,-19.0,0.0,0.0,-2,1400-1459,0.0,"",0.0,135.0,116.0,94.0,1.0,645.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3549,"",,"","",YX,20452,YX,N746YX,3549,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,705,0700,-5.0,0.0,0.0,-1,0700-0759,58.0,0758,1040,6.0,1043,1046,3.0,3.0,0.0,0,1000-1059,0.0,"",0.0,158.0,166.0,102.0,1.0,872.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3548,"",,"","",YX,20452,YX,N769YX,3548,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,825,0824,-1.0,0.0,0.0,-1,0800-0859,64.0,0928,1042,6.0,1011,1048,37.0,37.0,1.0,2,1000-1059,0.0,"",0.0,106.0,144.0,74.0,1.0,388.0,2,0.0,0.0,37.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3547,"",,"","",YX,20452,YX,N761YX,3547,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,550,0556,6.0,6.0,0.0,0,0001-0559,55.0,0651,0752,15.0,734,0807,33.0,33.0,1.0,2,0700-0759,0.0,"",0.0,104.0,131.0,61.0,1.0,451.0,2,6.0,0.0,27.0,0.0,0.0,0540,6.0,6.0,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3545,"",,"","",YX,20452,YX,N739YX,3545,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,1700,1657,-3.0,0.0,0.0,-1,1700-1759,12.0,1709,1836,7.0,1903,1843,-20.0,0.0,0.0,-2,1900-1959,0.0,"",0.0,123.0,106.0,87.0,1.0,463.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3544,"",,"","",YX,20452,YX,N655RW,3544,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1945,1932,-13.0,0.0,0.0,-1,1900-1959,28.0,2000,2129,9.0,2149,2138,-11.0,0.0,0.0,-1,2100-2159,0.0,"",0.0,184.0,186.0,149.0,1.0,872.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3542,"",,"","",YX,20452,YX,N859RW,3542,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1440,1457,17.0,17.0,1.0,1,1400-1459,22.0,1519,1617,7.0,1612,1624,12.0,12.0,0.0,0,1600-1659,0.0,"",0.0,92.0,87.0,58.0,1.0,212.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3541,"",,"","",YX,20452,YX,N862RW,3541,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1851,1851,0.0,0.0,0.0,0,1800-1859,21.0,1912,2009,8.0,2035,2017,-18.0,0.0,0.0,-2,2000-2059,0.0,"",0.0,104.0,86.0,57.0,1.0,319.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3540,"",,"","",YX,20452,YX,N727YX,3540,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13230,1323002,32070,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,1525,1529,4.0,4.0,0.0,0,1500-1559,18.0,1547,1621,6.0,1634,1627,-7.0,0.0,0.0,-1,1600-1659,0.0,"",0.0,69.0,58.0,34.0,1.0,141.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3539,"",,"","",YX,20452,YX,N859RW,3539,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,600,0612,12.0,12.0,0.0,0,0600-0659,14.0,0626,0749,7.0,816,0756,-20.0,0.0,0.0,-2,0800-0859,0.0,"",0.0,136.0,104.0,83.0,1.0,645.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3538,"",,"","",YX,20452,YX,N732YX,3538,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1617,1612,-5.0,0.0,0.0,-1,1600-1659,17.0,1629,1721,6.0,1759,1727,-32.0,0.0,0.0,-2,1700-1759,0.0,"",0.0,102.0,75.0,52.0,1.0,319.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3537,"",,"","",YX,20452,YX,N640RW,3537,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1143,1139,-4.0,0.0,0.0,-1,1100-1159,11.0,1150,1243,5.0,1330,1248,-42.0,0.0,0.0,-2,1300-1359,0.0,"",0.0,107.0,69.0,53.0,1.0,319.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3534,"",,"","",YX,20452,YX,N722YX,3534,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15412,1541206,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,845,"",,,,,0800-0859,,"","",,1136,"",,,,,1100-1159,1.0,B,0.0,111.0,,,1.0,475.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3532,"",,"","",YX,20452,YX,N750YX,3532,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,937,0945,8.0,8.0,0.0,0,0900-0959,51.0,1036,1204,10.0,1200,1214,14.0,14.0,0.0,0,1200-1259,0.0,"",0.0,143.0,149.0,88.0,1.0,642.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3531,"",,"","",YX,20452,YX,N754YX,3531,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10785,1078502,30785,BTV,"Burlington, VT",VT,50,Vermont,16,1035,1040,5.0,5.0,0.0,0,1000-1059,18.0,1058,1328,8.0,1350,1336,-14.0,0.0,0.0,-1,1300-1359,0.0,"",0.0,135.0,116.0,90.0,1.0,763.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3530,"",,"","",YX,20452,YX,N746YX,3530,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1440,1439,-1.0,0.0,0.0,-1,1400-1459,20.0,1459,1609,11.0,1620,1620,0.0,0.0,0.0,0,1600-1659,0.0,"",0.0,100.0,101.0,70.0,1.0,476.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3529,"",,"","",YX,20452,YX,N750YX,3529,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1550,"",,,,,1500-1559,,"","",,1753,"",,,,,1700-1759,1.0,B,0.0,123.0,,,1.0,488.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3528,"",,"","",YX,20452,YX,N758YX,3528,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11996,1199603,31871,GSP,"Greer, SC",SC,45,South Carolina,37,950,0940,-10.0,0.0,0.0,-1,0900-0959,15.0,0955,1144,5.0,1207,1149,-18.0,0.0,0.0,-2,1200-1259,0.0,"",0.0,137.0,129.0,109.0,1.0,594.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3526,"",,"","",YX,20452,YX,N761YX,3526,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,1400,1525,85.0,85.0,1.0,5,1400-1459,24.0,1549,1701,6.0,1536,1707,91.0,91.0,1.0,6,1500-1559,0.0,"",0.0,96.0,102.0,72.0,1.0,319.0,2,29.0,0.0,6.0,0.0,56.0,1509,14.0,14.0,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3524,"",,"","",YX,20452,YX,N640RW,3524,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,"",,,,,0600-0659,,"","",,630,"",,,,,0600-0659,1.0,B,0.0,90.0,,,1.0,296.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3521,"",,"","",YX,20452,YX,N746YX,3521,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1130,1123,-7.0,0.0,0.0,-1,1100-1159,11.0,1134,1329,9.0,1354,1338,-16.0,0.0,0.0,-2,1300-1359,0.0,"",0.0,144.0,135.0,115.0,1.0,645.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3519,"",,"","",YX,20452,YX,N742YX,3519,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1855,1847,-8.0,0.0,0.0,-1,1800-1859,20.0,1907,2056,9.0,2125,2105,-20.0,0.0,0.0,-2,2100-2159,0.0,"",0.0,150.0,138.0,109.0,1.0,645.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3518,"",,"","",YX,20452,YX,N642RW,3518,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1055,1154,59.0,59.0,1.0,3,1000-1059,11.0,1205,1335,8.0,1305,1343,38.0,38.0,1.0,2,1300-1359,0.0,"",0.0,130.0,109.0,90.0,1.0,628.0,3,1.0,0.0,0.0,0.0,37.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3517,"",,"","",YX,20452,YX,N730YX,3517,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,1250,1312,22.0,22.0,1.0,1,1200-1259,82.0,1434,1511,6.0,1356,1517,81.0,81.0,1.0,5,1300-1359,0.0,"",0.0,66.0,125.0,37.0,1.0,182.0,1,22.0,0.0,59.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3515,"",,"","",YX,20452,YX,N748YX,3515,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1230,1232,2.0,2.0,0.0,0,1200-1259,17.0,1249,1245,13.0,1308,1258,-10.0,0.0,0.0,-1,1300-1359,0.0,"",0.0,98.0,86.0,56.0,1.0,286.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3514,"",,"","",YX,20452,YX,N767YX,3514,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1035,1035,0.0,0.0,0.0,0,1000-1059,13.0,1048,1203,8.0,1220,1211,-9.0,0.0,0.0,-1,1200-1259,0.0,"",0.0,105.0,96.0,75.0,1.0,404.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3512,"",,"","",YX,20452,YX,N765YX,3512,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,745,0738,-7.0,0.0,0.0,-1,0700-0759,66.0,0844,1010,8.0,1005,1018,13.0,13.0,0.0,0,1000-1059,0.0,"",0.0,140.0,160.0,86.0,1.0,642.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3511,"",,"","",YX,20452,YX,N747YX,3511,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1237,1245,8.0,8.0,0.0,0,1200-1259,75.0,1400,1445,7.0,1412,1452,40.0,40.0,1.0,2,1400-1459,0.0,"",0.0,95.0,127.0,45.0,1.0,229.0,1,8.0,0.0,32.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3510,"",,"","",YX,20452,YX,N758YX,3510,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1833,1830,-3.0,0.0,0.0,-1,1800-1859,15.0,1845,2118,65.0,2159,2223,24.0,24.0,1.0,1,2100-2159,0.0,"",0.0,146.0,173.0,93.0,1.0,725.0,3,0.0,0.0,24.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3509,"",,"","",YX,20452,YX,N747YX,3509,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,600,0556,-4.0,0.0,0.0,-1,0600-0659,17.0,0613,0708,13.0,725,0721,-4.0,0.0,0.0,-1,0700-0759,0.0,"",0.0,85.0,85.0,55.0,1.0,229.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3508,"",,"","",YX,20452,YX,N640RW,3508,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,1430,1428,-2.0,0.0,0.0,-1,1400-1459,11.0,1439,1518,8.0,1550,1526,-24.0,0.0,0.0,-2,1500-1559,0.0,"",0.0,80.0,58.0,39.0,1.0,195.0,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3507,"",,"","",YX,20452,YX,N641RW,3507,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,845,0841,-4.0,0.0,0.0,-1,0800-0859,27.0,0908,1033,12.0,1101,1045,-16.0,0.0,0.0,-2,1100-1159,0.0,"",0.0,136.0,124.0,85.0,1.0,645.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3505,"",,"","",YX,20452,YX,N752YX,3505,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,800,0750,-10.0,0.0,0.0,-1,0800-0859,21.0,0811,0917,7.0,946,0924,-22.0,0.0,0.0,-2,0900-0959,0.0,"",0.0,106.0,94.0,66.0,1.0,319.0,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3503,"",,"","",YX,20452,YX,N723YX,3503,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,10431,1043106,30431,AVL,"Asheville, NC",NC,37,North Carolina,36,900,0853,-7.0,0.0,0.0,-1,0900-0959,16.0,0909,1105,5.0,1122,1110,-12.0,0.0,0.0,-1,1100-1159,0.0,"",0.0,142.0,137.0,116.0,1.0,583.0,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3502,"",,"","",YX,20452,YX,N763YX,3502,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11996,1199603,31871,GSP,"Greer, SC",SC,45,South Carolina,37,2125,2122,-3.0,0.0,0.0,-1,2100-2159,55.0,2217,0004,7.0,2343,0011,28.0,28.0,1.0,1,2300-2359,0.0,"",0.0,138.0,169.0,107.0,1.0,594.0,3,0.0,0.0,28.0,0.0,0.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3501,"",,"","",YX,20452,YX,N731YX,3501,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,1410,1517,67.0,67.0,1.0,4,1400-1459,13.0,1530,1746,8.0,1714,1754,40.0,40.0,1.0,2,1700-1759,0.0,"",0.0,124.0,97.0,76.0,1.0,607.0,3,11.0,0.0,0.0,0.0,29.0,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
2024,1,1,15,1,2024-01-15,UA,UA_CODESHARE,19977,UA,3500,"",,"","",YX,20452,YX,N752YX,3500,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,1820,"",,,,,1800-1859,,"","",,2151,"",,,,,2100-2159,1.0,B,0.0,151.0,,,1.0,773.0,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",N,
